id,loannumber,wiretypeid,fromBank,fromaccountid,amount,whentime
4997,97,1,SBINUS39XXX,666203,3947.0,2016-04-10 19:29:51
4998,98,1,SBINUS39XXX,674477,5793.0,2016-04-10 19:29:51
4999,99,1,SBINUS39XXX,418939,2691.0,2016-04-10 19:29:51
5000,100,1,SBINUS39XXX,932297,1869.0,2016-04-10 19:29:51
5001,1,1,SBINUS39XXX,891272,1196.0,2016-05-10 19:19:51
5002,2,1,SBINUS39XXX,567538,1705.0,2016-05-10 19:19:51
5003,3,1,SBINUS39XXX,500724,908.0,2016-05-10 19:19:51
5004,4,1,SBINUS39XXX,914466,4144.0,2016-05-10 19:19:51
5005,5,1,SBINUS39XXX,783774,2722.0,2016-05-10 19:19:51
5006,6,1,SBINUS39XXX,663702,3511.0,2016-05-10 19:19:51
5007,7,1,SBINUS39XXX,636714,3284.0,2016-05-10 19:19:51
5008,8,1,SBINUS39XXX,878538,679.0,2016-05-10 19:19:51
5009,9,1,SBINUS39XXX,450148,1394.0,2016-05-10 19:19:51
5010,10,1,SBINUS39XXX,839923,2765.0,2016-05-10 19:19:51
5011,11,1,SBINUS39XXX,891150,4256.0,2016-05-10 19:19:51
5012,12,1,SBINUS39XXX,620127,3577.0,2016-05-10 19:19:51
5013,13,1,SBINUS39XXX,212335,3032.0,2016-05-10 19:19:51
5014,14,1,SBINUS39XXX,893318,1798.0,2016-05-10 19:19:51
5015,15,1,SBINUS39XXX,524070,3929.0,2016-05-10 19:19:51
5016,16,1,SBINUS39XXX,763673,1615.0,2016-05-10 19:19:51
5017,17,1,SBINUS39XXX,115528,2657.0,2016-05-10 19:19:51
5018,18,1,SBINUS39XXX,220113,3221.0,2016-05-10 19:19:51
5019,19,1,SBINUS39XXX,478877,1312.0,2016-05-10 19:19:51
5020,20,1,SBINUS39XXX,554762,5515.0,2016-05-10 19:19:51
5021,21,1,SBINUS39XXX,871572,2750.0,2016-05-10 19:19:51
5022,22,1,SBINUS39XXX,672289,4363.0,2016-05-10 19:19:51
5023,23,1,SBINUS39XXX,768282,3965.0,2016-05-10 19:19:51
5024,24,1,SBINUS39XXX,393938,1841.0,2016-05-10 19:19:51
5025,25,1,SBINUS39XXX,345727,2449.0,2016-05-10 19:19:51
5026,26,1,SBINUS39XXX,954873,4538.0,2016-05-10 19:19:51
5027,27,1,SBINUS39XXX,932991,5482.0,2016-05-10 19:19:51
5028,28,1,SBINUS39XXX,184756,3085.0,2016-05-10 19:19:51
5029,29,1,SBINUS39XXX,967879,1467.0,2016-05-10 19:19:51
5030,30,1,SBINUS39XXX,393851,2964.0,2016-05-10 19:19:51
5031,31,1,SBINUS39XXX,470262,4452.0,2016-05-10 19:19:51
5032,32,1,SBINUS39XXX,305156,5121.0,2016-05-10 19:19:51
5033,33,1,SBINUS39XXX,589197,2128.0,2016-05-10 19:19:51
5034,34,1,SBINUS39XXX,371491,5925.0,2016-05-10 19:19:51
5035,35,1,SBINUS39XXX,923660,1422.0,2016-05-10 19:19:51
5036,36,1,SBINUS39XXX,125917,4921.0,2016-05-10 19:19:51
5037,37,1,SBINUS39XXX,308183,1640.0,2016-05-10 19:19:51
5038,38,1,SBINUS39XXX,918862,5093.0,2016-05-10 19:19:51
5039,39,1,SBINUS39XXX,880727,2939.0,2016-05-10 19:19:51
5040,40,1,SBINUS39XXX,712159,5550.0,2016-05-10 19:19:51
5041,41,1,SBINUS39XXX,918519,1530.0,2016-05-10 19:19:51
5042,42,1,SBINUS39XXX,150467,1524.0,2016-05-10 19:19:51
5043,43,1,SBINUS39XXX,936179,1423.0,2016-05-10 19:19:51
5044,44,1,SBINUS39XXX,699610,3329.0,2016-05-10 19:19:51
5045,45,1,SBINUS39XXX,236879,4491.0,2016-05-10 19:19:51
5046,46,1,SBINUS39XXX,237738,3942.0,2016-05-10 19:19:51
5047,47,1,SBINUS39XXX,518505,5914.0,2016-05-10 19:19:51
5048,48,1,SBINUS39XXX,166202,3880.0,2016-05-10 19:19:51
5049,49,1,SBINUS39XXX,697202,737.0,2016-05-10 19:19:51
5050,50,1,SBINUS39XXX,873515,1839.0,2016-05-10 19:19:51
5051,51,1,SBINUS39XXX,491731,5063.0,2016-05-10 19:19:51
5052,52,1,SBINUS39XXX,306189,1655.0,2016-05-10 19:19:51
5053,53,1,SBINUS39XXX,943992,5435.0,2016-05-10 19:19:51
5054,54,1,SBINUS39XXX,163625,2573.0,2016-05-10 19:19:51
5055,55,1,SBINUS39XXX,826972,5548.0,2016-05-10 19:19:51
5056,56,1,SBINUS39XXX,941307,3680.0,2016-05-10 19:19:51
5057,57,1,SBINUS39XXX,467280,4819.0,2016-05-10 19:19:51
5058,58,1,SBINUS39XXX,624937,3280.0,2016-05-10 19:19:51
5059,59,1,SBINUS39XXX,518480,5920.0,2016-05-10 19:19:51
5060,60,1,SBINUS39XXX,936429,2609.0,2016-05-10 19:19:51
5061,61,1,SBINUS39XXX,828379,4098.0,2016-05-10 19:19:51
5062,62,1,SBINUS39XXX,203790,3942.0,2016-05-10 19:19:51
5063,63,1,SBINUS39XXX,165101,4054.0,2016-05-10 19:19:51
5064,64,1,SBINUS39XXX,420727,4781.0,2016-05-10 19:19:51
5065,65,1,SBINUS39XXX,745558,3279.0,2016-05-10 19:19:51
5066,66,1,SBINUS39XXX,781588,4934.0,2016-05-10 19:19:51
5067,67,1,SBINUS39XXX,531934,5041.0,2016-05-10 19:19:51
5068,68,1,SBINUS39XXX,471852,5161.0,2016-05-10 19:19:51
5069,69,1,SBINUS39XXX,413103,4338.0,2016-05-10 19:19:51
5070,70,1,SBINUS39XXX,268381,864.0,2016-05-10 19:19:51
5071,71,1,SBINUS39XXX,921658,2101.0,2016-05-10 19:19:51
5072,72,1,SBINUS39XXX,988304,4646.0,2016-05-10 19:19:51
5073,73,1,SBINUS39XXX,587734,5647.0,2016-05-10 19:19:51
5074,74,1,SBINUS39XXX,751890,4304.0,2016-05-10 19:19:51
5075,75,1,SBINUS39XXX,969725,4697.0,2016-05-10 19:19:51
5076,76,1,SBINUS39XXX,708666,2111.0,2016-05-10 19:19:51
5077,77,1,SBINUS39XXX,764406,4992.0,2016-05-10 19:19:51
5078,78,1,SBINUS39XXX,874008,5167.0,2016-05-10 19:19:51
5079,79,1,SBINUS39XXX,475510,2191.0,2016-05-10 19:19:51
5080,80,1,SBINUS39XXX,960256,3124.0,2016-05-10 19:19:51
5081,81,1,SBINUS39XXX,962257,1787.0,2016-05-10 19:19:51
5082,82,1,SBINUS39XXX,940970,2315.0,2016-05-10 19:19:51
5083,83,1,SBINUS39XXX,943072,5207.0,2016-05-10 19:19:51
5084,84,1,SBINUS39XXX,749337,2270.0,2016-05-10 19:19:51
5085,85,1,SBINUS39XXX,486555,5759.0,2016-05-10 19:19:51
5086,86,1,SBINUS39XXX,930344,1393.0,2016-05-10 19:19:51
5087,87,1,SBINUS39XXX,602125,5230.0,2016-05-10 19:19:51
5088,88,1,SBINUS39XXX,752325,2625.0,2016-05-10 19:19:51
5089,89,1,SBINUS39XXX,893766,3810.0,2016-05-10 19:19:51
5090,90,1,SBINUS39XXX,624005,4627.0,2016-05-10 19:19:51
5091,91,1,SBINUS39XXX,275651,4221.0,2016-05-10 19:19:51
5092,92,1,SBINUS39XXX,908786,1691.0,2016-05-10 19:19:51
5093,93,1,SBINUS39XXX,844747,2223.0,2016-05-10 19:19:51
5094,94,1,SBINUS39XXX,627076,3071.0,2016-05-10 19:19:51
5095,95,1,SBINUS39XXX,876359,3844.0,2016-05-10 19:19:51
5096,96,1,SBINUS39XXX,192134,5931.0,2016-05-10 19:19:51
5097,97,1,SBINUS39XXX,666203,3947.0,2016-05-10 19:19:51
5098,98,1,SBINUS39XXX,674477,5793.0,2016-05-10 19:19:51
5099,99,1,SBINUS39XXX,418939,2691.0,2016-05-10 19:19:51
5100,100,1,SBINUS39XXX,932297,1869.0,2016-05-10 19:19:51
5101,1,1,SBINUS39XXX,891272,1196.0,2016-06-10 19:29:51
5102,2,1,SBINUS39XXX,567538,1705.0,2016-06-10 19:29:51
5103,3,1,SBINUS39XXX,500724,908.0,2016-06-10 19:29:51
5104,4,1,SBINUS39XXX,914466,4144.0,2016-06-10 19:29:51
5105,5,1,SBINUS39XXX,783774,2722.0,2016-06-10 19:29:51
5106,6,1,SBINUS39XXX,663702,3511.0,2016-06-10 19:29:51
5107,7,1,SBINUS39XXX,636714,3284.0,2016-06-10 19:29:51
5108,8,1,SBINUS39XXX,878538,679.0,2016-06-10 19:29:51
5109,9,1,SBINUS39XXX,450148,1394.0,2016-06-10 19:29:51
5110,10,1,SBINUS39XXX,839923,2765.0,2016-06-10 19:29:51
5111,11,1,SBINUS39XXX,891150,4256.0,2016-06-10 19:29:51
5112,12,1,SBINUS39XXX,620127,3577.0,2016-06-10 19:29:51
5113,13,1,SBINUS39XXX,212335,3032.0,2016-06-10 19:29:51
5114,14,1,SBINUS39XXX,893318,1798.0,2016-06-10 19:29:51
5115,15,1,SBINUS39XXX,524070,3929.0,2016-06-10 19:29:51
5116,16,1,SBINUS39XXX,763673,1615.0,2016-06-10 19:29:51
5117,17,1,SBINUS39XXX,115528,2657.0,2016-06-10 19:29:51
5118,18,1,SBINUS39XXX,220113,3221.0,2016-06-10 19:29:51
5119,19,1,SBINUS39XXX,478877,1312.0,2016-06-10 19:29:51
5120,20,1,SBINUS39XXX,554762,5515.0,2016-06-10 19:29:51
5121,21,1,SBINUS39XXX,871572,2750.0,2016-06-10 19:29:51
5122,22,1,SBINUS39XXX,672289,4363.0,2016-06-10 19:29:51
5123,23,1,SBINUS39XXX,768282,3965.0,2016-06-10 19:29:51
5124,24,1,SBINUS39XXX,393938,1841.0,2016-06-10 19:29:51
5125,25,1,SBINUS39XXX,345727,2449.0,2016-06-10 19:29:51
5126,26,1,SBINUS39XXX,954873,4538.0,2016-06-10 19:29:51
5127,27,1,SBINUS39XXX,932991,5482.0,2016-06-10 19:29:51
5128,28,1,SBINUS39XXX,184756,3085.0,2016-06-10 19:29:51
5129,29,1,SBINUS39XXX,967879,1467.0,2016-06-10 19:29:51
5130,30,1,SBINUS39XXX,393851,2964.0,2016-06-10 19:29:51
5131,31,1,SBINUS39XXX,470262,4452.0,2016-06-10 19:29:51
5132,32,1,SBINUS39XXX,305156,5121.0,2016-06-10 19:29:51
5133,33,1,SBINUS39XXX,589197,2128.0,2016-06-10 19:29:51
5134,34,1,SBINUS39XXX,371491,5925.0,2016-06-10 19:29:51
5135,35,1,SBINUS39XXX,923660,1422.0,2016-06-10 19:29:51
5136,36,1,SBINUS39XXX,125917,4921.0,2016-06-10 19:29:51
5137,37,1,SBINUS39XXX,308183,1640.0,2016-06-10 19:29:51
5138,38,1,SBINUS39XXX,918862,5093.0,2016-06-10 19:29:51
5139,39,1,SBINUS39XXX,880727,2939.0,2016-06-10 19:29:51
5140,40,1,SBINUS39XXX,712159,5550.0,2016-06-10 19:29:51
5141,41,1,SBINUS39XXX,918519,1530.0,2016-06-10 19:29:51
5142,42,1,SBINUS39XXX,150467,1524.0,2016-06-10 19:29:51
5143,43,1,SBINUS39XXX,936179,1423.0,2016-06-10 19:29:51
5144,44,1,SBINUS39XXX,699610,3329.0,2016-06-10 19:29:51
5145,45,1,SBINUS39XXX,236879,4491.0,2016-06-10 19:29:51
5146,46,1,SBINUS39XXX,237738,3942.0,2016-06-10 19:29:51
5147,47,1,SBINUS39XXX,518505,5914.0,2016-06-10 19:29:51
5148,48,1,SBINUS39XXX,166202,3880.0,2016-06-10 19:29:51
5149,49,1,SBINUS39XXX,697202,737.0,2016-06-10 19:29:51
5150,50,1,SBINUS39XXX,873515,1839.0,2016-06-10 19:29:51
5151,51,1,SBINUS39XXX,491731,5063.0,2016-06-10 19:29:51
5152,52,1,SBINUS39XXX,306189,1655.0,2016-06-10 19:29:51
5153,53,1,SBINUS39XXX,943992,5435.0,2016-06-10 19:29:51
5154,54,1,SBINUS39XXX,163625,2573.0,2016-06-10 19:29:51
5155,55,1,SBINUS39XXX,826972,5548.0,2016-06-10 19:29:51
5156,56,1,SBINUS39XXX,941307,3680.0,2016-06-10 19:29:51
5157,57,1,SBINUS39XXX,467280,4819.0,2016-06-10 19:29:51
5158,58,1,SBINUS39XXX,624937,3280.0,2016-06-10 19:29:51
5159,59,1,SBINUS39XXX,518480,5920.0,2016-06-10 19:29:51
5160,60,1,SBINUS39XXX,936429,2609.0,2016-06-10 19:29:51
5161,61,1,SBINUS39XXX,828379,4098.0,2016-06-10 19:29:51
5162,62,1,SBINUS39XXX,203790,3942.0,2016-06-10 19:29:51
5163,63,1,SBINUS39XXX,165101,4054.0,2016-06-10 19:29:51
5164,64,1,SBINUS39XXX,420727,4781.0,2016-06-10 19:29:51
5165,65,1,SBINUS39XXX,745558,3279.0,2016-06-10 19:29:51
5166,66,1,SBINUS39XXX,781588,4934.0,2016-06-10 19:29:51
5167,67,1,SBINUS39XXX,531934,5041.0,2016-06-10 19:29:51
5168,68,1,SBINUS39XXX,471852,5161.0,2016-06-10 19:29:51
5169,69,1,SBINUS39XXX,413103,4338.0,2016-06-10 19:29:51
5170,70,1,SBINUS39XXX,268381,864.0,2016-06-10 19:29:51
5171,71,1,SBINUS39XXX,921658,2101.0,2016-06-10 19:29:51
5172,72,1,SBINUS39XXX,988304,4646.0,2016-06-10 19:29:51
5173,73,1,SBINUS39XXX,587734,5647.0,2016-06-10 19:29:51
5174,74,1,SBINUS39XXX,751890,4304.0,2016-06-10 19:29:51
5175,75,1,SBINUS39XXX,969725,4697.0,2016-06-10 19:29:51
5176,76,1,SBINUS39XXX,708666,2111.0,2016-06-10 19:29:51
5177,77,1,SBINUS39XXX,764406,4992.0,2016-06-10 19:29:51
5178,78,1,SBINUS39XXX,874008,5167.0,2016-06-10 19:29:51
5179,79,1,SBINUS39XXX,475510,2191.0,2016-06-10 19:29:51
5180,80,1,SBINUS39XXX,960256,3124.0,2016-06-10 19:29:51
5181,81,1,SBINUS39XXX,962257,1787.0,2016-06-10 19:29:51
5182,82,1,SBINUS39XXX,940970,2315.0,2016-06-10 19:29:51
5183,83,1,SBINUS39XXX,943072,5207.0,2016-06-10 19:29:51
5184,84,1,SBINUS39XXX,749337,2270.0,2016-06-10 19:29:51
5185,85,1,SBINUS39XXX,486555,5759.0,2016-06-10 19:29:51
5186,86,1,SBINUS39XXX,930344,1393.0,2016-06-10 19:29:51
5187,87,1,SBINUS39XXX,602125,5230.0,2016-06-10 19:29:51
5188,88,1,SBINUS39XXX,752325,2625.0,2016-06-10 19:29:51
5189,89,1,SBINUS39XXX,893766,3810.0,2016-06-10 19:29:51
5190,90,1,SBINUS39XXX,624005,4627.0,2016-06-10 19:29:51
5191,91,1,SBINUS39XXX,275651,4221.0,2016-06-10 19:29:51
5192,92,1,SBINUS39XXX,908786,1691.0,2016-06-10 19:29:51
5193,93,1,SBINUS39XXX,844747,2223.0,2016-06-10 19:29:51
5194,94,1,SBINUS39XXX,627076,3071.0,2016-06-10 19:29:51
5195,95,1,SBINUS39XXX,876359,3844.0,2016-06-10 19:29:51
5196,96,1,SBINUS39XXX,192134,2965.5,2016-06-10 19:29:51
5197,97,1,SBINUS39XXX,666203,3947.0,2016-06-10 19:29:51
5198,98,1,SBINUS39XXX,674477,5793.0,2016-06-10 19:29:51
5199,99,1,SBINUS39XXX,418939,2691.0,2016-06-10 19:29:51
5200,100,1,SBINUS39XXX,932297,1869.0,2016-06-10 19:29:51
5201,1,1,SBINUS39XXX,891272,1196.0,2016-07-10 19:29:51
5202,2,1,SBINUS39XXX,567538,1705.0,2016-07-10 19:29:51
5203,3,1,SBINUS39XXX,500724,908.0,2016-07-10 19:29:51
5204,4,1,SBINUS39XXX,914466,2072.0,2016-07-10 19:29:51
5205,5,1,SBINUS39XXX,783774,2722.0,2016-07-10 19:29:51
5206,6,1,SBINUS39XXX,663702,3511.0,2016-07-10 19:29:51
5207,7,1,SBINUS39XXX,636714,3284.0,2016-07-10 19:29:51
5208,8,1,SBINUS39XXX,878538,679.0,2016-07-10 19:29:51
5209,9,1,SBINUS39XXX,450148,1394.0,2016-07-10 19:29:51
5210,10,1,SBINUS39XXX,839923,2765.0,2016-07-10 19:29:51
5211,11,1,SBINUS39XXX,891150,4256.0,2016-07-10 19:29:51
5212,12,1,SBINUS39XXX,620127,3577.0,2016-07-10 19:29:51
5213,13,1,SBINUS39XXX,212335,3032.0,2016-07-10 19:29:51
5214,14,1,SBINUS39XXX,893318,1798.0,2016-07-10 19:29:51
5215,15,1,SBINUS39XXX,524070,3929.0,2016-07-10 19:29:51
5216,16,1,SBINUS39XXX,763673,1615.0,2016-07-10 19:29:51
5217,17,1,SBINUS39XXX,115528,2657.0,2016-07-10 19:29:51
5218,18,1,SBINUS39XXX,220113,3221.0,2016-07-10 19:29:51
5219,19,1,SBINUS39XXX,478877,1312.0,2016-07-10 19:29:51
5220,20,1,SBINUS39XXX,554762,5515.0,2016-07-10 19:29:51
5221,21,1,SBINUS39XXX,871572,2750.0,2016-07-10 19:29:51
5222,22,1,SBINUS39XXX,672289,4363.0,2016-07-10 19:29:51
5223,23,1,SBINUS39XXX,768282,3965.0,2016-07-10 19:29:51
5224,24,1,SBINUS39XXX,393938,1841.0,2016-07-10 19:29:51
5225,25,1,SBINUS39XXX,345727,2449.0,2016-07-10 19:29:51
5226,26,1,SBINUS39XXX,954873,4538.0,2016-07-10 19:29:51
5227,27,1,SBINUS39XXX,932991,5482.0,2016-07-10 19:29:51
5228,28,1,SBINUS39XXX,184756,3085.0,2016-07-10 19:29:51
5229,29,1,SBINUS39XXX,967879,1467.0,2016-07-10 19:29:51
5230,30,1,SBINUS39XXX,393851,2964.0,2016-07-10 19:29:51
5231,31,1,SBINUS39XXX,470262,4452.0,2016-07-10 19:29:51
5232,32,1,SBINUS39XXX,305156,5121.0,2016-07-10 19:29:51
5233,33,1,SBINUS39XXX,589197,2128.0,2016-07-10 19:29:51
5234,34,1,SBINUS39XXX,371491,5925.0,2016-07-10 19:29:51
5235,35,1,SBINUS39XXX,923660,1422.0,2016-07-10 19:29:51
5236,36,1,SBINUS39XXX,125917,4921.0,2016-07-10 19:29:51
5237,37,1,SBINUS39XXX,308183,1640.0,2016-07-10 19:29:51
5238,38,1,SBINUS39XXX,918862,5093.0,2016-07-10 19:29:51
5239,39,1,SBINUS39XXX,880727,2939.0,2016-07-10 19:29:51
5240,40,1,SBINUS39XXX,712159,5550.0,2016-07-10 19:29:51
5241,41,1,SBINUS39XXX,918519,1530.0,2016-07-10 19:29:51
5242,42,1,SBINUS39XXX,150467,1524.0,2016-07-10 19:29:51
5243,43,1,SBINUS39XXX,936179,1423.0,2016-07-10 19:29:51
5244,44,1,SBINUS39XXX,699610,3329.0,2016-07-10 19:29:51
5245,45,1,SBINUS39XXX,236879,4491.0,2016-07-10 19:29:51
5246,46,1,SBINUS39XXX,237738,3942.0,2016-07-10 19:29:51
5247,47,1,SBINUS39XXX,518505,5914.0,2016-07-10 19:29:51
5248,48,1,SBINUS39XXX,166202,3880.0,2016-07-10 19:29:51
5249,49,1,SBINUS39XXX,697202,737.0,2016-07-10 19:29:51
5250,50,1,SBINUS39XXX,873515,1839.0,2016-07-10 19:29:51
5251,51,1,SBINUS39XXX,491731,5063.0,2016-07-10 19:29:51
5252,52,1,SBINUS39XXX,306189,1655.0,2016-07-10 19:29:51
5253,53,1,SBINUS39XXX,943992,5435.0,2016-07-10 19:29:51
5254,54,1,SBINUS39XXX,163625,2573.0,2016-07-10 19:29:51
5255,55,1,SBINUS39XXX,826972,5548.0,2016-07-10 19:29:51
5256,56,1,SBINUS39XXX,941307,3680.0,2016-07-10 19:29:51
5257,57,1,SBINUS39XXX,467280,4819.0,2016-07-10 19:29:51
5258,58,1,SBINUS39XXX,624937,3280.0,2016-07-10 19:29:51
5259,59,1,SBINUS39XXX,518480,5920.0,2016-07-10 19:29:51
5260,60,1,SBINUS39XXX,936429,2609.0,2016-07-10 19:29:51
5261,61,1,SBINUS39XXX,828379,4098.0,2016-07-10 19:29:51
5262,62,1,SBINUS39XXX,203790,3942.0,2016-07-10 19:29:51
5263,63,1,SBINUS39XXX,165101,4054.0,2016-07-10 19:29:51
5264,64,1,SBINUS39XXX,420727,4781.0,2016-07-10 19:29:51
5265,65,1,SBINUS39XXX,745558,3279.0,2016-07-10 19:29:51
5266,66,1,SBINUS39XXX,781588,4934.0,2016-07-10 19:29:51
5267,67,1,SBINUS39XXX,531934,5041.0,2016-07-10 19:29:51
5268,68,1,SBINUS39XXX,471852,5161.0,2016-07-10 19:29:51
5269,69,1,SBINUS39XXX,413103,4338.0,2016-07-10 19:29:51
5270,70,1,SBINUS39XXX,268381,864.0,2016-07-10 19:29:51
5271,71,1,SBINUS39XXX,921658,2101.0,2016-07-10 19:29:51
5272,72,1,SBINUS39XXX,988304,4646.0,2016-07-10 19:29:51
5273,73,1,SBINUS39XXX,587734,5647.0,2016-07-10 19:29:51
5274,74,1,SBINUS39XXX,751890,4304.0,2016-07-10 19:29:51
5275,75,1,SBINUS39XXX,969725,4697.0,2016-07-10 19:29:51
5276,76,1,SBINUS39XXX,708666,2111.0,2016-07-10 19:29:51
5277,77,1,SBINUS39XXX,764406,4992.0,2016-07-10 19:29:51
5278,78,1,SBINUS39XXX,874008,5167.0,2016-07-10 19:29:51
5279,79,1,SBINUS39XXX,475510,2191.0,2016-07-10 19:29:51
5280,80,1,SBINUS39XXX,960256,3124.0,2016-07-10 19:29:51
5281,81,1,SBINUS39XXX,962257,1787.0,2016-07-10 19:29:51
5282,82,1,SBINUS39XXX,940970,2315.0,2016-07-10 19:29:51
5283,83,1,SBINUS39XXX,943072,5207.0,2016-07-10 19:29:51
5284,84,1,SBINUS39XXX,749337,2270.0,2016-07-10 19:29:51
5285,85,1,SBINUS39XXX,486555,5759.0,2016-07-10 19:29:51
5286,86,1,SBINUS39XXX,930344,1393.0,2016-07-10 19:29:51
5287,87,1,SBINUS39XXX,602125,5230.0,2016-07-10 19:29:51
5288,88,1,SBINUS39XXX,752325,2625.0,2016-07-10 19:29:51
5289,89,1,SBINUS39XXX,893766,3810.0,2016-07-10 19:29:51
5290,90,1,SBINUS39XXX,624005,4627.0,2016-07-10 19:29:51
5291,91,1,SBINUS39XXX,275651,4221.0,2016-07-10 19:29:51
5292,92,1,SBINUS39XXX,908786,1691.0,2016-07-10 19:29:51
5293,93,1,SBINUS39XXX,844747,2223.0,2016-07-10 19:29:51
5294,94,1,SBINUS39XXX,627076,3071.0,2016-07-10 19:29:51
5295,95,1,SBINUS39XXX,876359,3844.0,2016-07-10 19:29:51
5296,96,1,SBINUS39XXX,192134,5931.0,2016-07-10 19:29:51
5297,97,1,SBINUS39XXX,666203,3947.0,2016-07-10 19:29:51
5298,98,1,SBINUS39XXX,674477,5793.0,2016-07-10 19:29:51
5299,99,1,SBINUS39XXX,418939,2691.0,2016-07-10 19:29:51
5300,100,1,SBINUS39XXX,932297,1869.0,2016-07-10 19:29:51
5301,1,1,SBINUS39XXX,891272,1196.0,2016-08-10 19:19:51
5302,2,1,SBINUS39XXX,567538,1705.0,2016-08-10 19:19:51
5303,3,1,SBINUS39XXX,500724,908.0,2016-08-10 19:19:51
5304,4,1,SBINUS39XXX,914466,4144.0,2016-08-10 19:19:51
5305,5,1,SBINUS39XXX,783774,2722.0,2016-08-10 19:19:51
5306,6,1,SBINUS39XXX,663702,3511.0,2016-08-10 19:19:51
5307,7,1,SBINUS39XXX,636714,3284.0,2016-08-10 19:19:51
5308,8,1,SBINUS39XXX,878538,679.0,2016-08-10 19:19:51
5309,9,1,SBINUS39XXX,450148,1394.0,2016-08-10 19:19:51
5310,10,1,SBINUS39XXX,839923,2765.0,2016-08-10 19:19:51
5311,11,1,SBINUS39XXX,891150,4256.0,2016-08-10 19:19:51
5312,12,1,SBINUS39XXX,620127,3577.0,2016-08-10 19:19:51
5313,13,1,SBINUS39XXX,212335,3032.0,2016-08-10 19:19:51
5314,14,1,SBINUS39XXX,893318,1798.0,2016-08-10 19:19:51
5315,15,1,SBINUS39XXX,524070,3929.0,2016-08-10 19:19:51
5316,16,1,SBINUS39XXX,763673,1615.0,2016-08-10 19:19:51
5317,17,1,SBINUS39XXX,115528,2657.0,2016-08-10 19:19:51
5318,18,1,SBINUS39XXX,220113,3221.0,2016-08-10 19:19:51
5319,19,1,SBINUS39XXX,478877,1312.0,2016-08-10 19:19:51
5320,20,1,SBINUS39XXX,554762,5515.0,2016-08-10 19:19:51
5321,21,1,SBINUS39XXX,871572,2750.0,2016-08-10 19:19:51
5322,22,1,SBINUS39XXX,672289,4363.0,2016-08-10 19:19:51
5323,23,1,SBINUS39XXX,768282,3965.0,2016-08-10 19:19:51
5324,24,1,SBINUS39XXX,393938,1841.0,2016-08-10 19:19:51
5325,25,1,SBINUS39XXX,345727,2449.0,2016-08-10 19:19:51
5326,26,1,SBINUS39XXX,954873,4538.0,2016-08-10 19:19:51
5327,27,1,SBINUS39XXX,932991,5482.0,2016-08-10 19:19:51
5328,28,1,SBINUS39XXX,184756,3085.0,2016-08-10 19:19:51
5329,29,1,SBINUS39XXX,967879,1467.0,2016-08-10 19:19:51
5330,30,1,SBINUS39XXX,393851,2964.0,2016-08-10 19:19:51
5331,31,1,SBINUS39XXX,470262,4452.0,2016-08-10 19:19:51
5332,32,1,SBINUS39XXX,305156,5121.0,2016-08-10 19:19:51
5333,33,1,SBINUS39XXX,589197,2128.0,2016-08-10 19:19:51
5334,34,1,SBINUS39XXX,371491,5925.0,2016-08-10 19:19:51
5335,35,1,SBINUS39XXX,923660,1422.0,2016-08-10 19:19:51
5336,36,1,SBINUS39XXX,125917,4921.0,2016-08-10 19:19:51
5337,37,1,SBINUS39XXX,308183,1640.0,2016-08-10 19:19:51
5338,38,1,SBINUS39XXX,918862,5093.0,2016-08-10 19:19:51
5339,39,1,SBINUS39XXX,880727,2939.0,2016-08-10 19:19:51
5340,40,1,SBINUS39XXX,712159,5550.0,2016-08-10 19:19:51
5341,41,1,SBINUS39XXX,918519,1530.0,2016-08-10 19:19:51
5342,42,1,SBINUS39XXX,150467,1524.0,2016-08-10 19:19:51
5343,43,1,SBINUS39XXX,936179,1423.0,2016-08-10 19:19:51
5344,44,1,SBINUS39XXX,699610,3329.0,2016-08-10 19:19:51
5345,45,1,SBINUS39XXX,236879,4491.0,2016-08-10 19:19:51
5346,46,1,SBINUS39XXX,237738,3942.0,2016-08-10 19:19:51
5347,47,1,SBINUS39XXX,518505,5914.0,2016-08-10 19:19:51
5348,48,1,SBINUS39XXX,166202,3880.0,2016-08-10 19:19:51
5349,49,1,SBINUS39XXX,697202,737.0,2016-08-10 19:19:51
5350,50,1,SBINUS39XXX,873515,1839.0,2016-08-10 19:19:51
5351,51,1,SBINUS39XXX,491731,5063.0,2016-08-10 19:19:51
5352,52,1,SBINUS39XXX,306189,1655.0,2016-08-10 19:19:51
5353,53,1,SBINUS39XXX,943992,5435.0,2016-08-10 19:19:51
5354,54,1,SBINUS39XXX,163625,2573.0,2016-08-10 19:19:51
5355,55,1,SBINUS39XXX,826972,5548.0,2016-08-10 19:19:51
5356,56,1,SBINUS39XXX,941307,3680.0,2016-08-10 19:19:51
5357,57,1,SBINUS39XXX,467280,4819.0,2016-08-10 19:19:51
5358,58,1,SBINUS39XXX,624937,3280.0,2016-08-10 19:19:51
5359,59,1,SBINUS39XXX,518480,5920.0,2016-08-10 19:19:51
5360,60,1,SBINUS39XXX,936429,2609.0,2016-08-10 19:19:51
5361,61,1,SBINUS39XXX,828379,4098.0,2016-08-10 19:19:51
5362,62,1,SBINUS39XXX,203790,3942.0,2016-08-10 19:19:51
5363,63,1,SBINUS39XXX,165101,4054.0,2016-08-10 19:19:51
