TRANSACTIONID,FROMCUSTOMERID,FROMACCOUNTNO,TOCUSTOMERID,TOACCOUNTNO,TRANSACTIONSOURCE,DEBITCREDITINDICATOR,AMOUNT,TIMEOFTRANSACTION,DATE,STATUS,CHEQUEID,WIREID,ONLINEID,BRANCHCODE,DESCRIPTION
4708818,191,45192,543,26199,Wire,debit,99939,03:36:13,11-Jul-2016,Open,None,847605,None,USA-AZ86004,None
6273069,191,45192,543,26199,Wire,debit,70740,02:51:10,11-Jul-2016,Open,None,8621410,None,USA-AZ86004,None
377977,191,45192,543,26199,Wire,debit,35350,00:34:44,11-Jul-2016,Open,None,3687516,None,USA-AZ86004,None
9462262,191,45192,543,26199,Wire,debit,63456,02:09:21,11-Jul-2016,Open,None,9121422,None,USA-AZ86004,None
374035,191,45192,543,26199,Wire,debit,13135,02:14:02,11-Jul-2016,Open,None,3084140,None,USA-AZ86004,None
6935241,191,45192,543,26199,Wire,debit,96258,03:59:41,11-Jul-2016,Open,None,1049559,None,USA-AZ86004,None
3678064,191,45192,543,26199,Wire,debit,81499,01:26:14,11-Jul-2016,Open,None,4645361,None,USA-AZ86004,None
6855796,191,45192,543,26199,Wire,debit,32425,00:03:04,11-Jul-2016,Open,None,9481031,None,USA-AZ86004,None
2476531,191,45192,543,26199,Wire,debit,40507,00:47:16,11-Jul-2016,Open,None,8390865,None,USA-AZ86004,None
4445343,191,45192,543,26199,Wire,debit,72903,02:20:48,11-Jul-2016,Open,None,4135106,None,USA-AZ86004,None
7441860,191,45192,543,26199,Wire,debit,49851,02:51:01,11-Jul-2016,Open,None,1701380,None,USA-AZ86004,None
9132852,191,45192,543,26199,Wire,debit,96573,03:25:54,11-Jul-2016,Open,None,1263295,None,USA-AZ86004,None
6348939,191,45192,543,26199,Wire,debit,98323,00:03:04,11-Jul-2016,Open,None,677047,None,USA-AZ86004,None
6798414,191,45192,543,26199,Wire,debit,92247,03:38:16,11-Jul-2016,Open,None,1195752,None,USA-AZ86004,None
9335480,191,45192,543,26199,Wire,debit,91754,01:51:24,11-Jul-2016,Open,None,5731649,None,USA-AZ86004,None
8411404,191,45192,543,26199,Wire,debit,80846,01:09:12,11-Jul-2016,Open,None,6094851,None,USA-AZ86004,None
1093111,191,45192,543,26199,Wire,debit,56250,00:46:16,11-Jul-2016,Open,None,6621617,None,USA-AZ86004,None
6543714,191,45192,543,26199,Wire,debit,14522,01:22:03,11-Jul-2016,Open,None,5026084,None,USA-AZ86004,None
8344034,191,45192,543,26199,Wire,debit,40230,00:23:56,11-Jul-2016,Open,None,9667302,None,USA-AZ86004,None
2330474,191,45192,543,26199,Wire,debit,73367,00:28:12,11-Jul-2016,Open,None,9252237,None,USA-AZ86004,None
5377065,191,45192,543,26199,Wire,debit,11717,01:15:40,11-Jul-2016,Open,None,5051236,None,USA-AZ86004,None
2830345,191,45192,543,26199,Wire,debit,55832,01:14:26,11-Jul-2016,Open,None,3829573,None,USA-AZ86004,None
6233940,191,45192,543,26199,Wire,debit,20870,02:34:18,11-Jul-2016,Open,None,6124328,None,USA-AZ86004,None
4436651,191,45192,543,26199,Wire,debit,88485,02:56:24,11-Jul-2016,Open,None,174545,None,USA-AZ86004,None
3389355,191,45192,543,26199,Wire,debit,33354,03:22:46,11-Jul-2016,Open,None,7836839,None,USA-AZ86004,None
8345641,191,45192,543,26199,Wire,debit,16658,02:03:26,11-Jul-2016,Open,None,8690815,None,USA-AZ86004,None
7210632,191,45192,543,26199,Wire,debit,59871,00:21:17,11-Jul-2016,Open,None,5903975,None,USA-AZ86004,None
7968067,191,45192,543,26199,Wire,debit,97857,02:02:46,11-Jul-2016,Open,None,1529156,None,USA-AZ86004,None
3437204,191,45192,543,26199,Wire,debit,79049,03:36:40,11-Jul-2016,Open,None,3818211,None,USA-AZ86004,None
1918515,191,45192,543,26199,Wire,debit,74124,03:11:20,11-Jul-2016,Open,None,946685,None,USA-AZ86004,None
5011987,191,45192,543,26199,Wire,debit,33437,02:50:10,11-Jul-2016,Open,None,6657324,None,USA-AZ86004,None
6955635,191,45192,543,26199,Wire,debit,71213,02:10:53,11-Jul-2016,Open,None,4311400,None,USA-AZ86004,None
7712347,191,45192,543,26199,Wire,debit,70721,03:30:34,11-Jul-2016,Open,None,8288240,None,USA-AZ86004,None
5335036,191,45192,543,26199,Wire,debit,45975,01:26:42,11-Jul-2016,Open,None,6362428,None,USA-AZ86004,None
9340453,191,45192,543,26199,Wire,debit,16772,03:49:15,11-Jul-2016,Open,None,2502388,None,USA-AZ86004,None
4419151,191,45192,543,26199,Wire,debit,92419,00:38:23,11-Jul-2016,Open,None,711868,None,USA-AZ86004,None
397892,191,45192,543,26199,Wire,debit,89391,00:42:20,11-Jul-2016,Open,None,6086633,None,USA-AZ86004,None
150103,191,45192,543,26199,Wire,debit,14764,03:38:37,11-Jul-2016,Open,None,9102455,None,USA-AZ86004,None
2534023,191,45192,543,26199,Wire,debit,35256,02:27:20,11-Jul-2016,Open,None,4782336,None,USA-AZ86004,None
4691232,191,45192,543,26199,Wire,debit,99638,01:17:51,11-Jul-2016,Open,None,9820971,None,USA-AZ86004,None
8327001,191,45192,543,26199,Wire,debit,26109,00:19:42,11-Jul-2016,Open,None,194135,None,USA-AZ86004,None
5469835,191,45192,543,26199,Wire,debit,39373,01:47:55,11-Jul-2016,Open,None,7499615,None,USA-AZ86004,None
5351478,191,45192,543,26199,Wire,debit,31441,00:37:49,11-Jul-2016,Open,None,5490081,None,USA-AZ86004,None
5963535,191,45192,543,26199,Wire,debit,67140,02:08:57,11-Jul-2016,Open,None,7758894,None,USA-AZ86004,None
6261595,191,45192,543,26199,Wire,debit,44624,02:58:48,11-Jul-2016,Open,None,3556162,None,USA-AZ86004,None
3223506,191,45192,543,26199,Wire,debit,83966,02:26:46,11-Jul-2016,Open,None,2542579,None,USA-AZ86004,None
1196988,191,45192,543,26199,Wire,debit,50198,01:14:24,11-Jul-2016,Open,None,8921932,None,USA-AZ86004,None
9588258,191,45192,543,26199,Wire,debit,14448,01:54:19,11-Jul-2016,Open,None,2822904,None,USA-AZ86004,None
5700660,191,45192,543,26199,Wire,debit,55535,03:54:52,11-Jul-2016,Open,None,6720086,None,USA-AZ86004,None
972769,191,45192,543,26199,Wire,debit,77093,03:09:47,11-Jul-2016,Open,None,8433408,None,USA-AZ86004,None
9359112,191,45192,543,26199,Wire,debit,45966,01:25:04,11-Jul-2016,Open,None,5973835,None,USA-AZ86004,None
912167,191,45192,543,26199,Wire,debit,59755,01:06:20,11-Jul-2016,Open,None,1975609,None,USA-AZ86004,None
9392617,191,45192,543,26199,Wire,debit,10361,02:39:40,11-Jul-2016,Open,None,3033138,None,USA-AZ86004,None
2276356,191,45192,543,26199,Wire,debit,20668,03:00:56,11-Jul-2016,Open,None,4995763,None,USA-AZ86004,None
1221482,191,45192,543,26199,Wire,debit,70846,00:50:41,11-Jul-2016,Open,None,2699384,None,USA-AZ86004,None
6511227,191,45192,543,26199,Wire,debit,83318,03:30:07,11-Jul-2016,Open,None,6101376,None,USA-AZ86004,None
5373942,191,45192,543,26199,Wire,debit,75211,03:15:56,11-Jul-2016,Open,None,8546304,None,USA-AZ86004,None
7636232,191,45192,543,26199,Wire,debit,55966,00:55:48,11-Jul-2016,Open,None,3393592,None,USA-AZ86004,None
6814283,191,45192,543,26199,Wire,debit,96239,00:31:07,11-Jul-2016,Open,None,2782682,None,USA-AZ86004,None
9079966,191,45192,543,26199,Wire,debit,61002,01:11:33,11-Jul-2016,Open,None,5534706,None,USA-AZ86004,None
3463332,191,45192,543,26199,Wire,debit,56605,03:24:17,11-Jul-2016,Open,None,1672738,None,USA-AZ86004,None
7246709,191,45192,543,26199,Wire,debit,34973,02:42:48,11-Jul-2016,Open,None,7827359,None,USA-AZ86004,None
2174398,191,45192,543,26199,Wire,debit,91154,00:35:44,11-Jul-2016,Open,None,4729852,None,USA-AZ86004,None
1290251,191,45192,543,26199,Wire,debit,51996,02:54:49,11-Jul-2016,Open,None,7925774,None,USA-AZ86004,None
9971374,191,45192,543,26199,Wire,debit,41942,03:47:35,11-Jul-2016,Open,None,5413613,None,USA-AZ86004,None
9930025,191,45192,543,26199,Wire,debit,99517,00:20:24,11-Jul-2016,Open,None,7032491,None,USA-AZ86004,None
3541354,191,45192,543,26199,Wire,debit,91598,01:14:34,11-Jul-2016,Open,None,922946,None,USA-AZ86004,None
6869827,191,45192,543,26199,Wire,debit,44041,02:03:46,11-Jul-2016,Open,None,5771512,None,USA-AZ86004,None
913977,191,45192,543,26199,Wire,debit,80745,01:42:01,11-Jul-2016,Open,None,4376479,None,USA-AZ86004,None
5355883,191,45192,543,26199,Wire,debit,76669,01:35:39,11-Jul-2016,Open,None,8116402,None,USA-AZ86004,None
1854612,191,45192,543,26199,Wire,debit,49389,01:54:46,11-Jul-2016,Open,None,1985558,None,USA-AZ86004,None
4031879,191,45192,543,26199,Wire,debit,56863,01:01:45,11-Jul-2016,Open,None,1726353,None,USA-AZ86004,None
6378413,191,45192,543,26199,Wire,debit,35602,01:04:06,11-Jul-2016,Open,None,8760849,None,USA-AZ86004,None
9080554,191,45192,543,26199,Wire,debit,59281,02:16:38,11-Jul-2016,Open,None,947428,None,USA-AZ86004,None
6166974,191,45192,543,26199,Wire,debit,80168,03:49:14,11-Jul-2016,Open,None,65118,None,USA-AZ86004,None
5737146,191,45192,543,26199,Wire,debit,33716,03:41:09,11-Jul-2016,Open,None,8005861,None,USA-AZ86004,None
5987789,191,45192,543,26199,Wire,debit,51314,01:44:35,11-Jul-2016,Open,None,2655850,None,USA-AZ86004,None
8805671,191,45192,543,26199,Wire,debit,74907,02:09:22,11-Jul-2016,Open,None,5715890,None,USA-AZ86004,None
4317570,191,45192,543,26199,Wire,debit,97754,03:02:35,11-Jul-2016,Open,None,2926746,None,USA-AZ86004,None
8247544,191,45192,543,26199,Wire,debit,23340,01:17:08,11-Jul-2016,Open,None,8900721,None,USA-AZ86004,None
9678349,191,45192,543,26199,Wire,debit,84944,03:01:33,11-Jul-2016,Open,None,319950,None,USA-AZ86004,None
2351861,191,45192,543,26199,Wire,debit,83887,00:54:45,11-Jul-2016,Open,None,9350389,None,USA-AZ86004,None
4851048,191,45192,543,26199,Wire,debit,95229,00:23:57,11-Jul-2016,Open,None,7135850,None,USA-AZ86004,None
2024372,191,45192,543,26199,Wire,debit,71712,02:42:50,11-Jul-2016,Open,None,1548953,None,USA-AZ86004,None
3704862,191,45192,543,26199,Wire,debit,70030,00:45:04,11-Jul-2016,Open,None,1196883,None,USA-AZ86004,None
8609171,191,45192,543,26199,Wire,debit,41309,01:24:57,11-Jul-2016,Open,None,8582876,None,USA-AZ86004,None
2541182,191,45192,543,26199,Wire,debit,49488,03:05:16,11-Jul-2016,Open,None,9678663,None,USA-AZ86004,None
8471826,191,45192,543,26199,Wire,debit,54209,03:31:33,11-Jul-2016,Open,None,4446184,None,USA-AZ86004,None
6532665,191,45192,543,26199,Wire,debit,53740,03:06:26,11-Jul-2016,Open,None,6245981,None,USA-AZ86004,None
3340689,191,45192,543,26199,Wire,debit,54095,03:12:53,11-Jul-2016,Open,None,6069768,None,USA-AZ86004,None
1520527,191,45192,543,26199,Wire,debit,95120,01:56:59,11-Jul-2016,Open,None,2230634,None,USA-AZ86004,None
7796122,191,45192,543,26199,Wire,debit,51601,02:44:26,11-Jul-2016,Open,None,6841068,None,USA-AZ86004,None
8845358,191,45192,543,26199,Wire,debit,96404,01:05:54,11-Jul-2016,Open,None,4962763,None,USA-AZ86004,None
7159991,191,45192,543,26199,Wire,debit,72358,03:20:59,11-Jul-2016,Open,None,2223697,None,USA-AZ86004,None
3237158,191,45192,543,26199,Wire,debit,85466,00:26:23,11-Jul-2016,Open,None,6688917,None,USA-AZ86004,None
5982203,191,45192,543,26199,Wire,debit,11236,02:59:26,11-Jul-2016,Open,None,6297387,None,USA-AZ86004,None
610983,191,45192,543,26199,Wire,debit,11243,01:51:20,11-Jul-2016,Open,None,9125007,None,USA-AZ86004,None
7727629,191,45192,543,26199,Wire,debit,35803,03:06:02,11-Jul-2016,Open,None,5056329,None,USA-AZ86004,None
1666247,191,45192,543,26199,Wire,debit,74044,01:46:52,11-Jul-2016,Open,None,4845689,None,USA-AZ86004,None
3795590,191,45192,543,26199,Wire,debit,64132,03:28:56,11-Jul-2016,Open,None,9317254,None,USA-AZ86004,None
5038464,191,45192,543,26199,Wire,debit,79655,03:15:39,11-Jul-2016,Open,None,7684618,None,USA-AZ86004,None
412978,191,45192,543,26199,Wire,debit,65986,00:21:19,11-Jul-2016,Open,None,2093212,None,USA-AZ86004,None
358814,191,45192,543,26199,Wire,debit,87761,00:56:48,11-Jul-2016,Open,None,6702876,None,USA-AZ86004,None
4199254,191,45192,543,26199,Wire,debit,90905,03:43:59,11-Jul-2016,Open,None,2095665,None,USA-AZ86004,None
9409755,191,45192,543,26199,Wire,debit,92809,03:09:28,11-Jul-2016,Open,None,5107665,None,USA-AZ86004,None
8819888,191,45192,543,26199,Wire,debit,70470,00:56:54,11-Jul-2016,Open,None,674241,None,USA-AZ86004,None
7329700,191,45192,543,26199,Wire,debit,67076,03:11:30,11-Jul-2016,Open,None,8557883,None,USA-AZ86004,None
2493744,191,45192,543,26199,Wire,debit,55897,03:13:34,11-Jul-2016,Open,None,2904296,None,USA-AZ86004,None
6850305,191,45192,543,26199,Wire,debit,32087,01:48:50,11-Jul-2016,Open,None,6416198,None,USA-AZ86004,None
9325069,191,45192,543,26199,Wire,debit,70814,02:32:12,11-Jul-2016,Open,None,5856177,None,USA-AZ86004,None
4524678,191,45192,543,26199,Wire,debit,26338,03:29:44,11-Jul-2016,Open,None,116157,None,USA-AZ86004,None
7180261,191,45192,543,26199,Wire,debit,84967,01:19:09,11-Jul-2016,Open,None,965715,None,USA-AZ86004,None
8083826,191,45192,543,26199,Wire,debit,76607,00:43:15,11-Jul-2016,Open,None,5751381,None,USA-AZ86004,None
2403660,191,45192,543,26199,Wire,debit,21793,02:53:57,11-Jul-2016,Open,None,1603149,None,USA-AZ86004,None
6189851,191,45192,543,26199,Wire,debit,68461,01:24:42,11-Jul-2016,Open,None,9641546,None,USA-AZ86004,None
4911421,191,45192,543,26199,Wire,debit,31157,03:49:50,11-Jul-2016,Open,None,8350448,None,USA-AZ86004,None
2475173,191,45192,543,26199,Wire,debit,76544,00:06:19,11-Jul-2016,Open,None,8858819,None,USA-AZ86004,None
8622344,191,45192,543,26199,Wire,debit,26354,00:13:30,11-Jul-2016,Open,None,228134,None,USA-AZ86004,None
9201126,191,45192,543,26199,Wire,debit,81275,02:36:28,11-Jul-2016,Open,None,5503474,None,USA-AZ86004,None
5063520,191,45192,543,26199,Wire,debit,49332,00:46:15,11-Jul-2016,Open,None,5105767,None,USA-AZ86004,None
2131039,191,45192,543,26199,Wire,debit,49182,02:44:02,11-Jul-2016,Open,None,9360410,None,USA-AZ86004,None
1035309,191,45192,543,26199,Wire,debit,60630,00:40:46,11-Jul-2016,Open,None,7765365,None,USA-AZ86004,None
7672866,191,45192,543,26199,Wire,debit,40764,01:57:19,11-Jul-2016,Open,None,3571881,None,USA-AZ86004,None
7830196,191,45192,543,26199,Wire,debit,54330,03:26:22,11-Jul-2016,Open,None,3934228,None,USA-AZ86004,None
1834996,191,45192,543,26199,Wire,debit,34192,00:52:55,11-Jul-2016,Open,None,3683682,None,USA-AZ86004,None
9709483,191,45192,543,26199,Wire,debit,75651,03:29:09,11-Jul-2016,Open,None,5271253,None,USA-AZ86004,None
2990749,191,45192,543,26199,Wire,debit,75585,02:46:19,11-Jul-2016,Open,None,3996892,None,USA-AZ86004,None
5645130,191,45192,543,26199,Wire,debit,57365,03:55:23,11-Jul-2016,Open,None,3233249,None,USA-AZ86004,None
6955840,191,45192,543,26199,Wire,debit,17036,01:08:43,11-Jul-2016,Open,None,6809807,None,USA-AZ86004,None
4316930,191,45192,543,26199,Wire,debit,12219,01:19:07,11-Jul-2016,Open,None,577824,None,USA-AZ86004,None
6511096,191,45192,543,26199,Wire,debit,68860,03:17:51,11-Jul-2016,Open,None,2417682,None,USA-AZ86004,None
9967999,191,45192,543,26199,Wire,debit,32667,03:01:40,11-Jul-2016,Open,None,2065771,None,USA-AZ86004,None
2361769,191,45192,543,26199,Wire,debit,63244,00:03:14,11-Jul-2016,Open,None,478093,None,USA-AZ86004,None
764899,191,45192,543,26199,Wire,debit,13848,00:38:55,11-Jul-2016,Open,None,8309087,None,USA-AZ86004,None
8048939,191,45192,543,26199,Wire,debit,93524,01:52:02,11-Jul-2016,Open,None,3152385,None,USA-AZ86004,None
9011275,191,45192,543,26199,Wire,debit,61590,01:58:14,11-Jul-2016,Open,None,3437083,None,USA-AZ86004,None
6407702,191,45192,543,26199,Wire,debit,36799,02:59:05,11-Jul-2016,Open,None,8731158,None,USA-AZ86004,None
4788918,191,45192,543,26199,Wire,debit,16985,03:18:05,11-Jul-2016,Open,None,1478332,None,USA-AZ86004,None
8101626,191,45192,543,26199,Wire,debit,57653,01:12:10,11-Jul-2016,Open,None,7317162,None,USA-AZ86004,None
6826713,191,45192,543,26199,Wire,debit,85780,00:08:40,11-Jul-2016,Open,None,6382229,None,USA-AZ86004,None
2735389,191,45192,543,26199,Wire,debit,95335,01:39:17,11-Jul-2016,Open,None,1297305,None,USA-AZ86004,None
1832623,191,45192,543,26199,Wire,debit,86420,03:05:33,11-Jul-2016,Open,None,6685437,None,USA-AZ86004,None
5070584,191,45192,543,26199,Wire,debit,41565,02:02:20,11-Jul-2016,Open,None,9088061,None,USA-AZ86004,None
4932177,191,45192,543,26199,Wire,debit,95575,03:40:22,11-Jul-2016,Open,None,9701918,None,USA-AZ86004,None
2522130,191,45192,543,26199,Wire,debit,60747,00:16:46,11-Jul-2016,Open,None,3014293,None,USA-AZ86004,None
5056371,191,45192,543,26199,Wire,debit,20610,01:09:19,11-Jul-2016,Open,None,4732312,None,USA-AZ86004,None
8661244,191,45192,543,26199,Wire,debit,90149,03:15:36,11-Jul-2016,Open,None,3955383,None,USA-AZ86004,None
2287615,191,45192,543,26199,Wire,debit,12180,01:48:57,11-Jul-2016,Open,None,240001,None,USA-AZ86004,None
7072680,191,45192,543,26199,Wire,debit,90491,01:05:25,11-Jul-2016,Open,None,7971049,None,USA-AZ86004,None
3034854,191,45192,543,26199,Wire,debit,12017,03:52:16,11-Jul-2016,Open,None,7808778,None,USA-AZ86004,None
7657138,191,45192,543,26199,Wire,debit,41391,02:39:42,11-Jul-2016,Open,None,743570,None,USA-AZ86004,None
2038819,191,45192,543,26199,Wire,debit,72636,02:34:59,11-Jul-2016,Open,None,118413,None,USA-AZ86004,None
8962329,191,45192,543,26199,Wire,debit,40913,01:49:04,11-Jul-2016,Open,None,7779905,None,USA-AZ86004,None
6960700,191,45192,543,26199,Wire,debit,53614,03:36:56,11-Jul-2016,Open,None,8845741,None,USA-AZ86004,None
437444,191,45192,543,26199,Wire,debit,74986,03:49:21,11-Jul-2016,Open,None,758367,None,USA-AZ86004,None
9792173,191,45192,543,26199,Wire,debit,87093,02:36:58,11-Jul-2016,Open,None,2790083,None,USA-AZ86004,None
5415409,191,45192,543,26199,Wire,debit,83296,00:03:32,11-Jul-2016,Open,None,1244416,None,USA-AZ86004,None
2053745,191,45192,543,26199,Wire,debit,21235,00:24:32,11-Jul-2016,Open,None,6995812,None,USA-AZ86004,None
5870889,191,45192,543,26199,Wire,debit,83831,01:50:57,11-Jul-2016,Open,None,6805217,None,USA-AZ86004,None
2524872,191,45192,543,26199,Wire,debit,99830,00:46:38,11-Jul-2016,Open,None,3125009,None,USA-AZ86004,None
4062583,191,45192,543,26199,Wire,debit,39371,00:05:23,11-Jul-2016,Open,None,588010,None,USA-AZ86004,None
8149810,191,45192,543,26199,Wire,debit,37454,01:14:37,11-Jul-2016,Open,None,2177591,None,USA-AZ86004,None
5541784,191,45192,543,26199,Wire,debit,74506,02:41:42,11-Jul-2016,Open,None,1974375,None,USA-AZ86004,None
8812153,191,45192,543,26199,Wire,debit,82174,03:41:57,11-Jul-2016,Open,None,6531512,None,USA-AZ86004,None
5936427,191,45192,543,26199,Wire,debit,35130,01:27:14,11-Jul-2016,Open,None,642241,None,USA-AZ86004,None
5863276,191,45192,543,26199,Wire,debit,22148,04:00:40,11-Jul-2016,Open,None,777145,None,USA-AZ86004,None
7842717,191,45192,543,26199,Wire,debit,64369,00:01:39,11-Jul-2016,Open,None,9526574,None,USA-AZ86004,None
5170670,191,45192,543,26199,Wire,debit,46733,02:31:28,11-Jul-2016,Open,None,8193965,None,USA-AZ86004,None
8948775,191,45192,543,26199,Wire,debit,37887,01:53:19,11-Jul-2016,Open,None,9828416,None,USA-AZ86004,None
9186475,191,45192,543,26199,Wire,debit,33955,02:59:45,11-Jul-2016,Open,None,8785841,None,USA-AZ86004,None
3336715,191,45192,543,26199,Wire,debit,20521,00:58:59,11-Jul-2016,Open,None,332715,None,USA-AZ86004,None
441245,191,45192,543,26199,Wire,debit,75943,03:09:19,11-Jul-2016,Open,None,9238132,None,USA-AZ86004,None
8186314,191,45192,543,26199,Wire,debit,74684,02:34:33,11-Jul-2016,Open,None,6136486,None,USA-AZ86004,None
5464379,191,45192,543,26199,Wire,debit,93922,00:01:45,11-Jul-2016,Open,None,7892921,None,USA-AZ86004,None
2536353,191,45192,543,26199,Wire,debit,35638,01:46:08,11-Jul-2016,Open,None,3432929,None,USA-AZ86004,None
1239400,191,45192,543,26199,Wire,debit,44591,00:10:15,11-Jul-2016,Open,None,7980525,None,USA-AZ86004,None
8419589,191,45192,543,26199,Wire,debit,29470,00:57:47,11-Jul-2016,Open,None,9608077,None,USA-AZ86004,None
5429345,191,45192,543,26199,Wire,debit,34339,00:04:37,11-Jul-2016,Open,None,2199492,None,USA-AZ86004,None
7326340,191,45192,543,26199,Wire,debit,42761,01:13:33,11-Jul-2016,Open,None,1006789,None,USA-AZ86004,None
2541117,191,45192,543,26199,Wire,debit,54210,03:40:42,11-Jul-2016,Open,None,503737,None,USA-AZ86004,None
9109364,191,45192,543,26199,Wire,debit,74776,03:57:58,11-Jul-2016,Open,None,5937136,None,USA-AZ86004,None
8920199,191,45192,543,26199,Wire,debit,87694,00:25:38,11-Jul-2016,Open,None,6489197,None,USA-AZ86004,None
9993246,191,45192,543,26199,Wire,debit,64789,02:07:31,11-Jul-2016,Open,None,7074730,None,USA-AZ86004,None
5792276,191,45192,543,26199,Wire,debit,88908,03:24:35,11-Jul-2016,Open,None,3432095,None,USA-AZ86004,None
5275091,191,45192,543,26199,Wire,debit,45058,01:31:32,11-Jul-2016,Open,None,4252713,None,USA-AZ86004,None
9492687,191,45192,543,26199,Wire,debit,59701,03:34:02,11-Jul-2016,Open,None,8520662,None,USA-AZ86004,None
2092472,191,45192,543,26199,Wire,debit,21721,01:22:12,11-Jul-2016,Open,None,783189,None,USA-AZ86004,None
8579810,191,45192,543,26199,Wire,debit,37486,01:05:11,11-Jul-2016,Open,None,975362,None,USA-AZ86004,None
4358091,191,45192,543,26199,Wire,debit,44057,01:29:58,11-Jul-2016,Open,None,6111810,None,USA-AZ86004,None
2054005,191,45192,543,26199,Wire,debit,42822,03:07:50,11-Jul-2016,Open,None,2239203,None,USA-AZ86004,None
4044931,191,45192,543,26199,Wire,debit,92079,01:17:21,11-Jul-2016,Open,None,6608404,None,USA-AZ86004,None
5306838,191,45192,543,26199,Wire,debit,27300,01:46:32,11-Jul-2016,Open,None,414772,None,USA-AZ86004,None
37190,191,45192,543,26199,Wire,debit,92260,00:17:47,11-Jul-2016,Open,None,5186796,None,USA-AZ86004,None
6582101,191,45192,543,26199,Wire,debit,45956,01:17:26,11-Jul-2016,Open,None,4020691,None,USA-AZ86004,None
3074773,191,45192,543,26199,Wire,debit,11689,02:37:29,11-Jul-2016,Open,None,9647905,None,USA-AZ86004,None
1540990,191,45192,543,26199,Wire,debit,95835,01:36:55,11-Jul-2016,Open,None,605750,None,USA-AZ86004,None
1700630,191,45192,543,26199,Wire,debit,41215,00:10:48,11-Jul-2016,Open,None,9400671,None,USA-AZ86004,None
