id,customerid,fromaccount,toaccount,amount,balance,transactiontype,whentime
32217,30,393851,475510,17942.4459082,33321.6852581,1,2016-09-04 18:59:51
32218,79,393851,475510,17942.4459082,44040.7333291,2,2016-09-04 18:59:51
32219,55,826972,393938,6130.99369566,44960.6204348,1,2016-09-04 19:09:51
32220,24,826972,393938,6130.99369566,57118.1013897,2,2016-09-04 19:09:51
32221,89,893766,165101,321.777008698,10404.1232812,1,2016-09-04 19:19:51
32222,63,893766,165101,321.777008698,36799.5248297,2,2016-09-04 19:19:51
32223,8,878538,960256,2809.26978449,17256.9429618,1,2016-09-04 19:29:51
32224,80,878538,960256,2809.26978449,37193.4498148,2,2016-09-04 19:29:51
32225,89,893766,413103,1040.41232812,9363.71095312,1,2016-09-04 19:39:51
32226,69,893766,413103,1040.41232812,69248.4197513,2,2016-09-04 19:39:51
32227,7,636714,602125,2249.10087878,10980.9042905,1,2016-09-04 19:49:51
32228,87,636714,602125,2249.10087878,33879.1114099,2,2016-09-04 19:49:51
32229,65,745558,0,2171.01258956,15920.7589901,1,2016-09-04 19:59:51
32230,8,878538,826972,1898.2637258,15358.679236,1,2016-09-04 20:09:51
32231,55,878538,826972,1898.2637258,46858.8841606,2,2016-09-04 20:09:51
32232,66,781588,697202,79.1715044589,640.569445168,1,2016-09-04 20:19:51
32233,49,781588,697202,79.1715044589,19705.7783593,2,2016-09-04 20:19:51
32234,1,891272,962257,10310.8361271,46971.5868011,1,2016-09-04 20:29:51
32235,81,891272,962257,10310.8361271,54153.339327,2,2016-09-04 20:29:51
32236,31,470262,873515,9492.70497593,46346.736059,1,2016-09-05 19:39:51
32237,50,470262,873515,9492.70497593,49874.1101268,2,2016-09-05 19:39:51
32238,81,962257,620127,5956.86732597,48196.472001,1,2016-09-05 19:49:51
32239,12,962257,620127,5956.86732597,46692.1419829,2,2016-09-05 19:49:51
32240,28,184756,478877,12495.9082712,49983.6330847,1,2016-09-05 19:59:51
32241,19,184756,478877,12495.9082712,27982.965727,2,2016-09-05 19:59:51
32242,97,666203,275651,13152.2996371,59916.0316801,1,2016-09-05 20:09:51
32243,91,666203,275651,13152.2996371,47771.1928738,2,2016-09-05 20:09:51
32244,41,918519,306189,3499.4162009,21496.4138055,1,2016-09-05 20:19:51
32245,52,918519,306189,3499.4162009,36138.1840207,2,2016-09-05 20:19:51
32246,61,828379,636714,1186.7252484,7941.93050855,1,2016-09-05 20:29:51
32247,7,828379,636714,1186.7252484,12167.6295389,2,2016-09-05 20:29:51
32248,47,518505,275651,7170.46277909,35008.7300391,1,2016-09-05 20:39:51
32249,91,518505,275651,7170.46277909,54941.6556529,2,2016-09-05 20:39:51
32250,57,467280,663702,2450.69131615,19828.3206488,1,2016-09-05 20:49:51
32251,6,467280,663702,2450.69131615,46308.635261,2,2016-09-05 20:49:51
32252,64,420727,587734,1532.09951076,11235.3964122,1,2016-09-05 20:59:51
32253,73,420727,587734,1532.09951076,49812.0042851,2,2016-09-05 20:59:51
32254,92,908786,620127,8283.82410901,37737.420941,1,2016-09-06 19:09:51
32255,12,908786,620127,8283.82410901,54975.9660919,2,2016-09-06 19:09:51
32256,94,627076,936429,3783.46224411,21439.6193833,1,2016-09-06 19:19:51
32257,60,627076,936429,3783.46224411,50970.2609657,2,2016-09-06 19:19:51
32258,26,954873,0,1240.07896826,29761.8952383,1,2016-09-06 19:29:51
32259,82,940970,531934,3825.1214463,30948.7098837,1,2016-09-06 19:39:51
32260,67,940970,531934,3825.1214463,45834.063395,2,2016-09-06 19:39:51
32261,21,871572,893766,11595.8937968,104363.044171,1,2016-09-06 19:49:51
32262,89,871572,893766,11595.8937968,20959.6047499,2,2016-09-06 19:49:51
32263,59,518480,165101,9765.82039553,55339.648908,1,2016-09-06 19:59:51
32264,63,518480,165101,9765.82039553,46565.3452252,2,2016-09-06 19:59:51
32265,37,308183,371491,3522.30364813,35614.4035533,1,2016-09-06 20:09:51
32266,34,308183,371491,3522.30364813,33051.7279118,2,2016-09-06 20:09:51
32267,89,893766,871572,5449.49723498,15510.1075149,1,2016-09-06 20:19:51
32268,21,893766,871572,5449.49723498,109812.541406,2,2016-09-06 20:19:51
32269,2,567538,393851,4210.13545042,30874.3266364,1,2016-09-06 20:29:51
32270,30,567538,393851,4210.13545042,37531.8207086,2,2016-09-06 20:29:51
32271,36,125917,941307,655.694521206,64913.7575994,1,2016-09-06 20:39:51
32272,56,125917,941307,655.694521206,42975.6203564,2,2016-09-06 20:39:51
32273,62,203790,413103,1193.54390948,18698.8545819,1,2016-09-06 20:49:51
32274,69,203790,413103,1193.54390948,70441.9636608,2,2016-09-06 20:49:51
32275,53,943992,781588,12890.3370081,67674.2692927,1,2016-09-07 18:59:51
32276,66,943992,781588,12890.3370081,13530.9064533,2,2016-09-07 18:59:51
32277,74,751890,923660,17033.0124446,37912.1889895,1,2016-09-07 19:09:51
32278,35,751890,923660,17033.0124446,40451.0234887,2,2016-09-07 19:09:51
32279,25,345727,0,7586.53643299,37040.148467,1,2016-09-07 19:19:51
32280,53,943992,115528,12181.3684727,55492.90082,1,2016-09-07 19:29:51
32281,17,943992,115528,12181.3684727,59916.6507135,2,2016-09-07 19:29:51
32282,91,275651,192134,12087.1642436,42854.4914092,1,2016-09-07 19:39:51
32283,96,275651,192134,12087.1642436,58407.6866448,2,2016-09-07 19:39:51
32284,32,305156,602125,10438.2167234,69855.7580721,1,2016-09-07 19:49:51
32285,87,305156,602125,10438.2167234,44317.3281333,2,2016-09-07 19:49:51
32286,52,306189,878538,7227.63680415,28910.5472166,1,2016-09-07 19:59:51
32287,8,306189,878538,7227.63680415,22586.3160402,2,2016-09-07 19:59:51
32288,30,393851,943072,4128.50027794,33403.3204306,1,2016-09-07 20:09:51
32289,83,393851,943072,4128.50027794,36490.3877731,2,2016-09-07 20:09:51
32290,36,125917,781588,19474.1272798,45439.6303196,1,2016-09-07 20:19:51
32291,66,125917,781588,19474.1272798,33005.0337331,2,2016-09-07 20:19:51
32292,99,418939,125917,4920.06240853,27880.3536483,1,2016-09-08 19:29:51
32293,36,418939,125917,4920.06240853,50359.6927281,2,2016-09-08 19:29:51
32294,28,184756,967879,6497.87230101,43485.7607837,1,2016-09-08 19:39:51
32295,29,184756,967879,6497.87230101,34539.0875933,2,2016-09-08 19:39:51
32296,36,125917,305156,8561.14776378,41798.5449643,1,2016-09-08 19:49:51
32297,32,125917,305156,8561.14776378,78416.9058358,2,2016-09-08 19:49:51
32298,41,918519,936179,4084.31862305,17412.0951825,1,2016-09-08 19:59:51
32299,43,918519,936179,4084.31862305,35024.7912314,2,2016-09-08 19:59:51
32300,96,192134,954873,8177.07613027,50230.6105145,1,2016-09-08 20:09:51
32301,26,192134,954873,8177.07613027,37938.9713685,2,2016-09-08 20:09:51
32302,41,918519,960256,2611.81427737,14800.2809051,1,2016-09-08 20:19:51
32303,80,918519,960256,2611.81427737,39805.2640922,2,2016-09-08 20:19:51
32304,35,923660,0,7685.69446284,32765.3290258,1,2016-09-08 20:29:51
32305,17,115528,413103,8388.33109989,51528.3196136,1,2016-09-08 20:39:51
32306,69,115528,413103,8388.33109989,78830.2947607,2,2016-09-08 20:39:51
32307,63,165101,467280,8847.41559279,37717.9296324,1,2016-09-08 20:49:51
32308,57,165101,467280,8847.41559279,28675.7362416,2,2016-09-08 20:49:51
32309,4,914466,524070,563.41156206,7485.3250388,1,2016-09-08 20:59:51
32310,15,914466,524070,563.41156206,59151.6632242,2,2016-09-08 20:59:51
32311,14,893318,891272,7428.91822159,33842.8496761,1,2016-09-09 19:09:51
32312,1,893318,891272,7428.91822159,54400.5050227,2,2016-09-09 19:09:51
32313,99,418939,764406,3624.44597428,24255.907674,1,2016-09-09 19:19:51
32314,77,418939,764406,3624.44597428,67658.4292796,2,2016-09-09 19:19:51
32315,20,554762,166202,13401.7354033,31270.7159411,1,2016-09-09 19:29:51
32316,48,554762,166202,13401.7354033,97758.7606265,2,2016-09-09 19:29:51
32317,80,960256,418939,7164.9475366,32640.3165556,1,2016-09-09 19:39:51
32318,99,960256,418939,7164.9475366,31420.8552106,2,2016-09-09 19:39:51
32319,90,624005,0,15844.6619969,63378.6479876,1,2016-09-09 19:49:51
32320,93,844747,781588,7169.99694532,28679.9877813,1,2016-09-09 19:59:51
32321,66,844747,781588,7169.99694532,40175.0306784,2,2016-09-09 19:59:51
32322,1,891272,8888888888,1196.0,53204.5050227,1,2016-09-10 19:09:51
32324,2,567538,8888888888,1705.0,29169.3266364,1,2016-09-10 19:09:51
32326,3,500724,8888888888,908.0,43628.7243177,1,2016-09-10 19:09:51
32328,4,914466,8888888888,4144.0,3341.3250388,1,2016-09-10 19:09:51
32330,5,783774,8888888888,2722.0,30481.6121617,1,2016-09-10 19:09:51
32332,6,663702,8888888888,3511.0,42797.635261,1,2016-09-10 19:09:51
32334,7,636714,8888888888,3284.0,8883.6295389,1,2016-09-10 19:09:51
32336,8,878538,8888888888,679.0,21907.3160402,1,2016-09-10 19:09:51
32338,9,450148,8888888888,1394.0,46681.347537,1,2016-09-10 19:09:51
32340,10,839923,8888888888,2765.0,53549.6223792,1,2016-09-10 19:09:51
32342,11,891150,8888888888,4256.0,102801.720745,1,2016-09-10 19:09:51
32344,12,620127,8888888888,3577.0,51398.9660919,1,2016-09-10 19:09:51
32346,13,212335,8888888888,3032.0,32475.7561993,1,2016-09-10 19:09:51
32348,14,893318,8888888888,1798.0,32044.8496761,1,2016-09-10 19:09:51
32350,15,524070,8888888888,3929.0,55222.6632242,1,2016-09-10 19:09:51
32352,16,763673,8888888888,1615.0,45527.502206,1,2016-09-10 19:09:51
32354,17,115528,8888888888,2657.0,48871.3196136,1,2016-09-10 19:09:51
32356,18,220113,8888888888,3221.0,37133.3519737,1,2016-09-10 19:09:51
32358,19,478877,8888888888,1312.0,26670.965727,1,2016-09-10 19:09:51
32360,20,554762,8888888888,5515.0,25755.7159411,1,2016-09-10 19:09:51
32362,21,871572,8888888888,2750.0,107062.541406,1,2016-09-10 19:09:51
32364,22,672289,8888888888,4363.0,90771.4235183,1,2016-09-10 19:09:51
32366,23,768282,8888888888,3965.0,42021.8121914,1,2016-09-10 19:09:51
32368,24,393938,8888888888,1841.0,55277.1013897,1,2016-09-10 19:09:51
32370,25,345727,8888888888,2449.0,34591.148467,1,2016-09-10 19:09:51
32372,26,954873,8888888888,4538.0,33400.9713685,1,2016-09-10 19:09:51
32374,27,932991,8888888888,5482.0,60627.3782069,1,2016-09-10 19:09:51
32376,28,184756,8888888888,3085.0,40400.7607837,1,2016-09-10 19:09:51
32378,29,967879,8888888888,1467.0,33072.0875933,1,2016-09-10 19:09:51
32380,30,393851,8888888888,2964.0,30439.3204306,1,2016-09-10 19:09:51
32382,31,470262,8888888888,4452.0,41894.736059,1,2016-09-10 19:09:51
32384,32,305156,8888888888,5121.0,73295.9058358,1,2016-09-10 19:09:51
32386,33,589197,8888888888,2128.0,20066.2017162,1,2016-09-10 19:09:51
32388,34,371491,8888888888,5925.0,27126.7279118,1,2016-09-10 19:09:51
32390,35,923660,8888888888,1422.0,31343.3290258,1,2016-09-10 19:09:51
32392,36,125917,8888888888,4921.0,36877.5449643,1,2016-09-10 19:09:51
32394,37,308183,8888888888,1640.0,33974.4035533,1,2016-09-10 19:09:51
32396,38,918862,8888888888,5093.0,34360.8882535,1,2016-09-10 19:09:51
32398,39,880727,8888888888,2939.0,37735.799537,1,2016-09-10 19:09:51
32400,40,712159,8888888888,5550.0,49519.4745035,1,2016-09-10 19:09:51
32402,41,918519,8888888888,1530.0,13270.2809051,1,2016-09-10 19:09:51
32404,42,150467,8888888888,1524.0,32489.7248725,1,2016-09-10 19:09:51
32406,43,936179,8888888888,1423.0,33601.7912314,1,2016-09-10 19:09:51
32408,44,699610,8888888888,3329.0,19022.5300371,1,2016-09-10 19:09:51
32410,45,236879,8888888888,4491.0,74022.6064832,1,2016-09-10 19:09:51
32412,46,237738,8888888888,3942.0,35465.9075149,1,2016-09-10 19:09:51
32414,47,518505,8888888888,5914.0,29094.7300391,1,2016-09-10 19:09:51
32416,48,166202,8888888888,3880.0,93878.7606265,1,2016-09-10 19:09:51
32418,49,697202,8888888888,737.0,18968.7783593,1,2016-09-10 19:09:51
32420,50,873515,8888888888,1839.0,48035.1101268,1,2016-09-10 19:09:51
32422,51,491731,8888888888,5063.0,59567.2778234,1,2016-09-10 19:09:51
32424,52,306189,8888888888,1655.0,27255.5472166,1,2016-09-10 19:09:51
32426,53,943992,8888888888,5435.0,50057.90082,1,2016-09-10 19:09:51
32428,54,163625,8888888888,2573.0,61375.5662739,1,2016-09-10 19:09:51
32430,55,826972,8888888888,5548.0,41310.8841606,1,2016-09-10 19:09:51
32432,56,941307,8888888888,3680.0,39295.6203564,1,2016-09-10 19:09:51
32434,57,467280,8888888888,4819.0,23856.7362416,1,2016-09-10 19:09:51
32436,58,624937,8888888888,3280.0,37353.117521,1,2016-09-10 19:09:51
32438,59,518480,8888888888,5920.0,49419.648908,1,2016-09-10 19:09:51
32440,60,936429,8888888888,2609.0,48361.2609657,1,2016-09-10 19:09:51
32442,61,828379,8888888888,4098.0,3843.93050855,1,2016-09-10 19:09:51
32444,62,203790,8888888888,3942.0,14756.8545819,1,2016-09-10 19:09:51
32446,63,165101,8888888888,4054.0,33663.9296324,1,2016-09-10 19:09:51
32448,64,420727,8888888888,4781.0,6454.39641224,1,2016-09-10 19:09:51
32450,65,745558,8888888888,3279.0,12641.7589901,1,2016-09-10 19:09:51
32452,66,781588,8888888888,4934.0,35241.0306784,1,2016-09-10 19:09:51
32454,67,531934,8888888888,5041.0,40793.063395,1,2016-09-10 19:09:51
32456,68,471852,8888888888,5161.0,22714.5387888,1,2016-09-10 19:09:51
32458,69,413103,8888888888,4338.0,74492.2947607,1,2016-09-10 19:09:51
32460,70,268381,8888888888,864.0,29389.6794978,1,2016-09-10 19:09:51
32462,71,921658,8888888888,2101.0,24143.1293046,1,2016-09-10 19:09:51
32464,72,988304,8888888888,4646.0,20091.0432051,1,2016-09-10 19:09:51
32466,73,587734,8888888888,5647.0,44165.0042851,1,2016-09-10 19:09:51
32468,74,751890,8888888888,4304.0,33608.1889895,1,2016-09-10 19:09:51
32470,75,969725,8888888888,4697.0,29900.5407604,1,2016-09-10 19:09:51
32472,76,708666,8888888888,2111.0,34746.0401765,1,2016-09-10 19:09:51
32474,77,764406,8888888888,4992.0,62666.4292796,1,2016-09-10 19:09:51
32476,78,874008,8888888888,5167.0,64943.8404195,1,2016-09-10 19:09:51
32478,79,475510,8888888888,2191.0,41849.7333291,1,2016-09-10 19:09:51
32480,80,960256,8888888888,3124.0,29516.3165556,1,2016-09-10 19:09:51
32482,81,962257,8888888888,1787.0,46409.472001,1,2016-09-10 19:09:51
32484,82,940970,8888888888,2315.0,28633.7098837,1,2016-09-10 19:09:51
32486,83,943072,8888888888,5207.0,31283.3877731,1,2016-09-10 19:09:51
32488,84,749337,8888888888,2270.0,57438.1683712,1,2016-09-10 19:09:51
32490,85,486555,8888888888,5759.0,45957.5343451,1,2016-09-10 19:09:51
32492,86,930344,8888888888,1393.0,34681.3509501,1,2016-09-10 19:09:51
32494,87,602125,8888888888,5230.0,39087.3281333,1,2016-09-10 19:09:51
32496,88,752325,8888888888,2625.0,26289.3479303,1,2016-09-10 19:09:51
32498,89,893766,8888888888,3810.0,11700.1075149,1,2016-09-10 19:09:51
32500,90,624005,8888888888,4627.0,58751.6479876,1,2016-09-10 19:09:51
32502,91,275651,8888888888,4221.0,38633.4914092,1,2016-09-10 19:09:51
32504,92,908786,8888888888,1691.0,36046.420941,1,2016-09-10 19:09:51
32506,93,844747,8888888888,2223.0,26456.9877813,1,2016-09-10 19:09:51
32508,94,627076,8888888888,3071.0,18368.6193833,1,2016-09-10 19:09:51
32510,95,876359,8888888888,3844.0,24885.951351,1,2016-09-10 19:09:51
32512,96,192134,8888888888,5931.0,44299.6105145,1,2016-09-10 19:09:51
32514,97,666203,8888888888,3947.0,55969.0316801,1,2016-09-10 19:09:51
32516,98,674477,8888888888,5793.0,48646.1358555,1,2016-09-10 19:09:51
32518,99,418939,8888888888,2691.0,28729.8552106,1,2016-09-10 19:09:51
32520,100,932297,8888888888,1869.0,27334.7233524,1,2016-09-10 19:09:51
32522,70,268381,783774,5584.03910459,23805.6403932,1,2016-09-10 19:09:51
32523,5,268381,783774,5584.03910459,36065.6512663,2,2016-09-10 19:09:51
32524,27,932991,0,9094.10673104,51533.2714759,1,2016-09-10 19:19:51
32525,100,932297,918862,4100.20850285,23234.5148495,1,2016-09-10 19:29:51
32526,38,932297,918862,4100.20850285,38461.0967564,2,2016-09-10 19:29:51
32527,66,781588,268381,0.0,35241.0306784,1,2016-09-10 19:39:51
32528,70,781588,268381,0.0,23805.6403932,2,2016-09-10 19:39:51
32529,14,893318,674477,6408.96993523,25635.8797409,1,2016-09-10 19:49:51
32530,98,893318,674477,6408.96993523,55055.1057907,2,2016-09-10 19:49:51
32531,6,663702,876359,5563.69258393,37233.9426771,1,2016-09-10 19:59:51
32532,95,663702,876359,5563.69258393,30449.643935,2,2016-09-10 19:59:51
32533,17,115528,624005,5375.8451575,43495.4744561,1,2016-09-10 20:09:51
32534,90,115528,624005,5375.8451575,64127.4931451,2,2016-09-10 20:09:51
32535,91,275651,467280,3863.34914092,34770.1422683,1,2016-09-10 20:19:51
32536,57,275651,467280,3863.34914092,27720.0853825,2,2016-09-10 20:19:51
32537,93,844747,745558,2910.26865594,23546.7191253,1,2016-09-10 20:29:51
32538,65,844747,745558,2910.26865594,15552.0276461,2,2016-09-10 20:29:51
32539,40,712159,878538,495.194745035,49024.2797585,1,2016-09-11 19:39:51
32540,8,712159,878538,495.194745035,22402.5107852,2,2016-09-11 19:39:51
32541,9,450148,393851,9336.26950741,37345.0780296,1,2016-09-11 19:49:51
32542,30,450148,393851,9336.26950741,39775.589938,2,2016-09-11 19:49:51
32543,24,393938,236879,10502.649264,44774.4521257,1,2016-09-11 19:59:51
32544,45,393938,236879,10502.649264,84525.2557472,2,2016-09-11 19:59:51
32545,60,936429,0,3868.90087725,44492.3600884,1,2016-09-11 20:09:51
32546,8,878538,0,3808.42683349,18594.0839517,1,2016-09-11 20:19:51
32547,89,893766,624937,1989.01827754,9711.0892374,1,2016-09-11 20:29:51
32548,58,893766,624937,1989.01827754,39342.1357985,2,2016-09-11 20:29:51
32549,31,470262,871572,7122.10513002,34772.6309289,1,2016-09-11 20:39:51
32550,21,470262,871572,7122.10513002,114184.646536,2,2016-09-11 20:39:51
32551,96,192134,475510,5758.94936688,38540.6611476,1,2016-09-11 20:49:51
32552,79,192134,475510,5758.94936688,47608.682696,2,2016-09-11 20:49:51
32553,39,880727,0,0.0,37735.799537,1,2016-09-12 18:59:51
32554,53,943992,125917,6006.9480984,44050.9527216,1,2016-09-12 19:09:51
32555,36,943992,125917,6006.9480984,42884.4930627,2,2016-09-12 19:09:51
32556,64,420727,166202,1097.24739008,5357.14902216,1,2016-09-12 19:19:51
32557,48,420727,166202,1097.24739008,94976.0080166,2,2016-09-12 19:19:51
32558,33,589197,908786,4013.24034324,16052.961373,1,2016-09-12 19:29:51
32559,92,589197,908786,4013.24034324,40059.6612843,2,2016-09-12 19:29:51
32560,97,666203,567538,10074.4257024,45894.6059777,1,2016-09-12 19:39:51
32561,2,666203,567538,10074.4257024,39243.7523388,2,2016-09-12 19:39:51
32562,72,988304,306189,3817.29820897,16273.7449961,1,2016-09-12 19:49:51
32563,52,988304,306189,3817.29820897,31072.8454256,2,2016-09-12 19:49:51
32564,43,936179,697202,12432.6627556,21169.1284758,1,2016-09-12 19:59:51
32565,49,936179,697202,12432.6627556,31401.441115,2,2016-09-12 19:59:51
32566,36,125917,941307,7290.36382066,35594.1292421,1,2016-09-12 20:09:51
32567,56,125917,941307,7290.36382066,46585.9841771,2,2016-09-12 20:09:51
32568,67,531934,163625,4487.23697345,36305.8264215,1,2016-09-12 20:19:51
32569,54,531934,163625,4487.23697345,65862.8032473,2,2016-09-12 20:19:51
32570,73,587734,844747,5741.45055707,38423.5537281,1,2016-09-13 19:29:51
32571,93,587734,844747,5741.45055707,29288.1696824,2,2016-09-13 19:29:51
32572,66,781588,783774,4581.3339882,30659.6966902,1,2016-09-13 19:39:51
32573,5,781588,783774,4581.3339882,40646.9852545,2,2016-09-13 19:39:51
32574,62,203790,871572,2951.37091638,11805.4836655,1,2016-09-13 19:49:51
32575,21,203790,871572,2951.37091638,117136.017453,2,2016-09-13 19:49:51
32576,14,893318,306189,3589.02316373,22046.8565772,1,2016-09-13 19:59:51
32577,52,893318,306189,3589.02316373,34661.8685893,2,2016-09-13 19:59:51
32578,96,192134,0,3854.06611476,34686.5950328,1,2016-09-13 20:09:51
32579,23,768282,936179,4202.18121914,37819.6309722,1,2016-09-13 20:19:51
32580,43,768282,936179,4202.18121914,25371.3096949,2,2016-09-13 20:19:51
32581,80,960256,478877,2951.63165556,26564.6849001,1,2016-09-13 20:29:51
32582,19,960256,478877,2951.63165556,29622.5973826,2,2016-09-13 20:29:51
32583,41,918519,940970,4379.19269869,8891.08820643,1,2016-09-14 19:39:51
32584,82,918519,940970,4379.19269869,33012.9025824,2,2016-09-14 19:39:51
32585,85,486555,0,8272.35618211,37685.178163,1,2016-09-14 19:49:51
32586,72,988304,783774,1627.37449961,14646.3704965,1,2016-09-14 19:59:51
32587,5,988304,783774,1627.37449961,42274.3597541,2,2016-09-14 19:59:51
32588,28,184756,697202,7676.1445489,32724.6162348,1,2016-09-14 20:09:51
32589,49,184756,697202,7676.1445489,39077.5856639,2,2016-09-14 20:09:51
32590,14,893318,418939,1763.74852617,20283.108051,1,2016-09-14 20:19:51
32591,99,893318,418939,1763.74852617,30493.6037368,2,2016-09-14 20:19:51
32592,52,306189,828379,3466.18685893,31195.6817304,1,2016-09-14 20:29:51
32593,61,306189,828379,3466.18685893,7310.11736748,2,2016-09-14 20:29:51
